12.926, 34.729, 0.073
12.800, 34.815, 0.075
12.674, 34.902, 0.077
12.548, 34.988, 0.078
12.422, 35.075, 0.080
12.295, 35.161, 0.082
12.168, 35.248, 0.084
12.041, 35.336, 0.086
11.913, 35.423, 0.088
11.785, 35.511, 0.090
11.657, 35.598, 0.092
11.528, 35.686, 0.094
11.399, 35.775, 0.096
11.270, 35.863, 0.098
11.141, 35.952, 0.100
11.012, 36.040, 0.102
10.882, 36.132, 0.104
10.752, 36.220, 0.105
2.220, 9.273, 0.299
2.184, 9.265, 0.301
10.358, 36.484, 0.115
2.117, 9.265, 0.302
2.082, 9.257, 0.302
2.048, 9.253, 0.303
13.999, 34.216, 0.266
13.879, 34.313, 0.268
13.760, 34.409, 0.270
30.180, 73.790, 0.177
13.526, 34.618, 0.274
22.003, 55.628, 0.229
31.892, 80.620, 0.177
18.468, 48.133, 0.252
18.247, 48.144, 0.255
14.313, 38.669, 0.278
14.149, 38.706, 0.280
12.624, 35.178, 0.289
17.852, 49.470, 0.266
17.654, 49.551, 0.269
17.637, 50.126, 0.271
25.375, 72.102, 0.240
11.975, 35.589, 0.300
11.724, 35.782, 0.304
16.002, 48.697, 0.290
22.881, 69.646, 0.267
22.315, 68.904, 0.272
22.018, 68.955, 0.277
21.718, 68.993, 0.281
22.194, 71.455, 0.283
11.486, 38.535, 0.318
11.348, 38.634, 0.320
2.184, 9.265, 0.345
2.150, 9.262, 0.346
2.118, 9.265, 0.346
2.083, 9.257, 0.347
2.048, 9.252, 0.347
23.929, 56.981, 0.558
13.890, 34.329, 0.475
15.004, 37.323, 0.488
30.225, 73.881, 0.635
13.521, 34.599, 0.482
36.016, 89.691, 0.708
22.158, 56.647, 0.577
18.494, 48.186, 0.545
18.309, 48.287, 0.548
14.299, 38.624, 0.509
14.178, 38.771, 0.512
12.624, 35.168, 0.498
20.457, 56.365, 0.595
17.722, 49.721, 0.568
25.915, 72.641, 0.677
24.446, 69.522, 0.667
11.975, 35.578, 0.510
16.380, 48.502, 0.574
30.664, 90.133, 0.779
16.002, 48.685, 0.580
22.803, 69.396, 0.686
15.651, 48.948, 0.587
21.950, 68.727, 0.690
21.684, 68.866, 0.695
21.586, 69.533, 0.702
11.482, 38.513, 0.543
11.381, 38.732, 0.546
2.185, 9.265, 0.389
2.149, 9.257, 0.390
2.119, 9.265, 0.390
2.083, 9.257, 0.391
2.049, 9.251, 0.391
23.936, 56.986, 0.916
13.898, 34.342, 0.685
15.013, 37.335, 0.717
14.929, 37.552, 0.721
13.517, 34.582, 0.692
13.384, 34.651, 0.695
13.252, 34.719, 0.693
13.120, 34.791, 0.696
20.357, 53.440, 0.895
18.263, 48.736, 0.848
17.676, 47.805, 0.840
12.623, 35.159, 0.706
14.039, 39.336, 0.753
17.966, 50.363, 0.875
17.736, 50.370, 0.877
12.107, 35.493, 0.717
11.984, 35.593, 0.719
11.861, 35.697, 0.722
11.737, 35.801, 0.725
11.610, 35.894, 0.728
15.830, 48.813, 0.874
22.278, 68.754, 1.100
22.007, 68.879, 1.105
21.727, 68.979, 1.109
11.647, 38.486, 0.765
11.479, 38.490, 0.767
10.688, 36.492, 0.750
10.555, 36.575, 0.752
2.150, 9.257, 0.435
2.115, 9.249, 0.435
2.084, 9.257, 0.436
2.049, 9.249, 0.436
15.702, 38.100, 0.953
22.589, 54.487, 1.228
22.381, 54.612, 1.233
13.648, 34.505, 0.897
14.911, 37.922, 0.956
32.662, 81.497, 1.694
18.718, 48.159, 1.132
18.556, 48.317, 1.137
20.636, 54.131, 1.237
20.154, 53.548, 1.230
14.336, 39.162, 0.986
12.623, 35.149, 0.918
14.137, 39.588, 0.996
13.923, 39.497, 0.996
20.184, 57.015, 1.300
13.267, 38.680, 0.985
11.997, 35.621, 0.933
12.881, 38.576, 0.986
12.689, 38.522, 0.986
23.051, 69.155, 1.523
22.739, 69.167, 1.526
22.360, 68.980, 1.525
11.212, 36.124, 0.950
15.267, 49.088, 1.180
10.955, 36.317, 0.956
10.824, 36.406, 0.959
11.484, 39.037, 1.007
10.558, 36.575, 0.965
21.125, 72.097, 1.599
2.115, 9.249, 0.479
2.085, 9.257, 0.480
2.050, 9.249, 0.480
15.628, 37.921, 1.183
13.901, 34.333, 1.101
22.346, 54.518, 1.572
22.310, 55.051, 1.580
13.517, 34.567, 1.106
13.386, 34.639, 1.109
13.255, 34.710, 1.111
20.985, 54.353, 1.571
20.472, 53.706, 1.557
20.238, 53.751, 1.560
14.260, 38.956, 1.215
12.622, 35.139, 1.127
14.054, 39.357, 1.227
12.381, 35.350, 1.134
12.256, 35.443, 1.137
13.257, 38.642, 1.213
11.998, 35.614, 1.143
12.900, 38.620, 1.215
11.730, 35.760, 1.148
11.597, 35.838, 1.151
22.662, 68.921, 1.937
11.346, 36.039, 1.158
12.625, 40.398, 1.263
11.838, 38.529, 1.219
10.953, 36.297, 1.167
10.827, 36.405, 1.171
11.501, 39.080, 1.236
20.805, 69.979, 1.976
20.372, 69.579, 1.968
2.116, 9.249, 0.524
2.081, 9.241, 0.524
2.050, 9.249, 0.525
15.630, 37.919, 1.413
13.902, 34.330, 1.307
15.332, 38.058, 1.419
22.122, 54.591, 1.910
14.890, 37.854, 1.414
19.049, 48.390, 1.728
14.800, 38.503, 1.435
20.778, 53.824, 1.892
13.019, 34.914, 1.330
18.265, 48.705, 1.736
12.763, 35.081, 1.332
12.622, 35.130, 1.335
16.632, 46.178, 1.664
17.104, 48.014, 1.720
13.856, 39.783, 1.475
13.712, 39.885, 1.479
11.992, 35.589, 1.352
18.554, 54.601, 1.920
11.735, 35.765, 1.358
12.504, 38.465, 1.440
11.489, 35.979, 1.366
11.362, 36.076, 1.370
12.631, 40.405, 1.500
12.368, 40.148, 1.497
10.955, 36.294, 1.382
10.824, 36.383, 1.385
11.543, 39.201, 1.471
17.392, 58.829, 2.064
17.216, 59.111, 2.074
2.122, 9.266, 0.569
2.086, 9.258, 0.569
2.051, 9.249, 0.569
15.232, 36.999, 1.613
15.058, 37.000, 1.614
15.840, 39.241, 1.695
24.098, 59.268, 2.414
15.000, 38.112, 1.651
15.083, 38.746, 1.675
14.909, 38.761, 1.676
13.158, 34.852, 1.535
13.899, 37.124, 1.617
13.673, 36.982, 1.613
12.763, 35.072, 1.544
12.621, 35.120, 1.546
13.596, 38.125, 1.655
13.536, 38.430, 1.667
13.304, 38.274, 1.661
13.161, 38.356, 1.665
11.994, 35.585, 1.565
12.847, 38.449, 1.669
12.668, 38.432, 1.669
18.915, 57.080, 2.345
18.643, 57.045, 2.344
12.999, 40.956, 1.761
18.667, 58.680, 2.405
11.099, 36.236, 1.591
10.957, 36.290, 1.593
10.827, 36.381, 1.597
11.577, 39.300, 1.703
17.387, 58.796, 2.412
11.277, 39.444, 1.709
2.123, 9.266, 0.614
2.087, 9.258, 0.613
2.052, 9.250, 0.613
15.693, 38.047, 1.882
15.525, 38.074, 1.883
15.898, 39.370, 1.938
15.121, 37.966, 1.878
22.766, 56.737, 2.677
14.898, 38.286, 1.892
14.868, 38.651, 1.908
14.216, 37.476, 1.858
13.856, 37.008, 1.834
14.685, 39.554, 1.942
14.548, 39.671, 1.947
14.412, 39.792, 1.953
14.271, 39.902, 1.957
13.458, 38.210, 1.886
13.297, 38.245, 1.887
17.372, 49.940, 2.384
13.641, 40.169, 1.969
16.328, 48.278, 2.313
16.186, 48.501, 2.323
16.009, 48.623, 2.328
13.191, 40.971, 2.003
12.181, 38.503, 1.898
12.762, 40.779, 1.995
15.042, 48.340, 2.316
11.547, 38.118, 1.886
11.772, 39.358, 1.939
11.612, 39.401, 1.941
14.341, 48.854, 2.343
14.131, 48.870, 2.344
2.123, 9.266, 0.658
2.088, 9.258, 0.658
2.053, 9.250, 0.657
15.913, 38.544, 2.140
15.880, 38.889, 2.157
15.943, 39.466, 2.185
15.140, 38.004, 2.113
19.307, 48.428, 2.619
14.970, 38.455, 2.131
15.043, 39.074, 2.161
18.235, 47.463, 2.570
13.803, 36.865, 2.052
14.571, 39.255, 2.168
13.480, 36.905, 2.053
13.291, 36.853, 2.051
14.219, 39.753, 2.192
14.109, 39.947, 2.201
13.783, 39.557, 2.182
13.719, 39.873, 2.197
13.589, 40.014, 2.203
15.440, 45.755, 2.483
18.970, 56.460, 3.005
19.485, 58.705, 3.114
12.392, 38.608, 2.134
12.189, 38.515, 2.129
12.089, 38.730, 2.139
11.684, 38.012, 2.104
11.531, 38.058, 2.106
11.387, 38.132, 2.109
11.647, 39.502, 2.175
14.323, 48.779, 2.627
14.211, 49.118, 2.648
2.124, 9.267, 0.703
2.089, 9.258, 0.702
2.053, 9.250, 0.702
15.205, 36.914, 2.287
15.066, 36.997, 2.288
19.844, 48.597, 2.930
15.174, 38.076, 2.346
19.319, 48.446, 2.920
15.055, 38.651, 2.377
21.642, 55.275, 3.296
14.637, 38.508, 2.367
13.766, 36.764, 2.267
13.969, 37.713, 2.318
13.516, 36.989, 2.278
13.621, 37.707, 2.317
13.766, 38.545, 2.362
13.935, 39.470, 2.413
13.548, 38.907, 2.381
15.661, 45.207, 2.727
13.212, 38.952, 2.382
15.427, 45.707, 2.753
12.676, 38.421, 2.352
12.522, 38.475, 2.354
12.330, 38.414, 2.350
12.135, 38.343, 2.345
11.932, 38.244, 2.339
11.657, 37.918, 2.321
15.255, 49.645, 2.969
11.842, 39.556, 2.413
11.676, 39.582, 2.414
11.116, 38.321, 2.344
14.241, 49.203, 2.941
2.125, 9.267, 0.747
2.090, 9.258, 0.746
2.054, 9.250, 0.747
18.661, 44.816, 3.000
22.441, 54.061, 3.571
15.551, 38.532, 2.609
15.463, 38.752, 2.621
19.363, 48.539, 3.225
15.129, 38.823, 2.620
14.286, 37.196, 2.518
14.148, 37.283, 2.523
13.918, 37.136, 2.513
13.859, 37.423, 2.529
13.681, 37.407, 2.527
13.242, 36.708, 2.483
13.416, 37.610, 2.538
13.172, 37.415, 2.525
13.090, 37.654, 2.539
12.907, 37.618, 2.536
12.765, 37.697, 2.539
13.052, 38.985, 2.617
16.086, 48.174, 3.180
12.725, 39.054, 2.620
13.433, 41.648, 2.778
12.130, 38.316, 2.572
13.080, 41.706, 2.779
11.631, 37.829, 2.541
11.428, 37.713, 2.533
11.870, 39.634, 2.649
11.673, 39.560, 2.644
11.611, 39.922, 2.669
10.981, 38.416, 2.576
2.126, 9.267, 0.792
2.090, 9.259, 0.791
2.055, 9.250, 0.791
14.725, 35.800, 2.661
15.402, 37.758, 2.794
15.163, 37.614, 2.783
19.569, 48.470, 3.518
14.429, 36.700, 2.714
14.260, 36.706, 2.713
14.345, 37.334, 2.754
17.907, 46.615, 3.385
13.931, 37.161, 2.740
13.858, 37.410, 2.755
13.446, 36.791, 2.712
13.278, 36.792, 2.707
13.072, 36.691, 2.699
12.926, 36.747, 2.702
12.819, 36.910, 2.711
12.675, 36.971, 2.714
12.668, 37.417, 2.743
13.047, 38.961, 2.846
12.665, 38.369, 2.805
12.566, 38.580, 2.818
12.430, 38.689, 2.824
12.120, 38.276, 2.798
11.938, 38.240, 2.795
11.630, 37.813, 2.764
11.382, 37.558, 2.746
11.910, 39.750, 2.892
11.670, 39.538, 2.877
11.517, 39.602, 2.880
11.344, 39.604, 2.879
2.127, 9.267, 0.837
2.091, 9.259, 0.836
2.056, 9.251, 0.835
14.655, 35.632, 2.868
14.525, 35.719, 2.873
14.806, 36.771, 2.947
14.628, 36.758, 2.944
14.464, 36.776, 2.944
14.346, 36.906, 2.951
14.369, 37.383, 2.985
14.014, 36.931, 2.950
13.804, 36.833, 2.937
13.575, 36.681, 2.924
13.436, 36.758, 2.929
13.253, 36.720, 2.924
13.130, 36.835, 2.931
12.965, 36.844, 2.930
12.872, 37.043, 2.943
12.781, 37.254, 2.957
12.898, 38.047, 3.014
12.789, 38.224, 3.026
12.620, 38.230, 3.024
12.518, 38.432, 3.038
12.407, 38.608, 3.049
11.219, 35.580, 2.824
11.866, 38.012, 3.002
11.626, 37.791, 2.984
12.085, 39.735, 3.129
11.157, 37.359, 2.952
11.670, 39.528, 3.110
11.039, 38.038, 2.999
11.514, 40.152, 3.153
10.965, 38.896, 3.059
2.092, 9.259, 0.881
2.057, 9.251, 0.880
14.608, 35.517, 3.077
15.008, 36.830, 3.182
14.298, 35.574, 3.074
14.685, 36.885, 3.179
14.527, 36.918, 3.180
14.368, 36.950, 3.180
14.222, 37.014, 3.183
13.973, 36.821, 3.162
13.929, 37.140, 3.186
13.579, 36.684, 3.147
13.664, 37.337, 3.198
13.279, 36.778, 3.150
13.316, 37.319, 3.192
13.036, 37.024, 3.166
12.974, 37.310, 3.187
12.718, 37.070, 3.166
12.189, 36.064, 3.083
12.137, 36.372, 3.106
12.643, 38.287, 3.258
11.538, 35.580, 3.039
11.386, 35.596, 3.038
11.249, 35.659, 3.041
11.890, 38.073, 3.233
11.547, 37.537, 3.188
12.132, 39.870, 3.372
11.845, 39.520, 3.346
11.554, 39.142, 3.314
11.441, 39.332, 3.327
11.274, 39.347, 3.326
10.422, 37.066, 3.142
2.093, 9.259, 0.926
2.057, 9.251, 0.925
15.090, 36.613, 3.391
14.400, 35.417, 3.280
15.652, 38.734, 3.569
15.105, 37.870, 3.491
14.464, 36.759, 3.391
15.654, 40.059, 3.677
14.327, 37.263, 3.427
14.130, 37.204, 3.419
13.965, 37.220, 3.418
13.776, 37.175, 3.412
14.067, 38.366, 3.513
13.897, 38.382, 3.512
13.532, 37.879, 3.466
13.069, 37.103, 3.396
13.121, 37.701, 3.446
13.261, 38.552, 3.517
12.323, 36.426, 3.331
12.695, 37.938, 3.459
12.735, 38.538, 3.509
11.525, 35.533, 3.247
11.485, 35.878, 3.274
11.358, 35.974, 3.280
11.748, 37.633, 3.421
11.569, 37.592, 3.416
12.263, 40.267, 3.644
12.092, 40.286, 3.643
11.931, 40.339, 3.649
11.541, 39.645, 3.587
10.889, 38.065, 3.449
10.596, 37.635, 3.409
2.094, 9.259, 0.970
2.058, 9.251, 0.969
14.564, 35.402, 3.502
14.372, 35.343, 3.490
14.949, 37.081, 3.651
16.392, 40.910, 4.009
14.698, 37.312, 3.667
14.351, 36.894, 3.625
14.197, 36.937, 3.623
17.217, 44.860, 4.363
13.701, 36.549, 3.581
13.641, 36.823, 3.604
13.593, 37.135, 3.631
13.530, 37.414, 3.654
13.374, 37.455, 3.655
13.321, 37.769, 3.682
13.413, 38.481, 3.742
13.070, 38.020, 3.696
19.513, 56.429, 5.404
12.216, 36.578, 3.557
11.990, 36.399, 3.541
11.685, 35.986, 3.500
11.805, 36.809, 3.574
11.649, 36.830, 3.573
11.510, 36.903, 3.578
11.562, 37.560, 3.636
12.435, 40.789, 3.932
12.280, 40.867, 3.936
10.681, 36.324, 3.517
10.855, 37.403, 3.614
11.238, 39.202, 3.778
10.676, 37.892, 3.654
2.094, 9.260, 1.015
2.059, 9.251, 1.014
15.044, 36.493, 3.829
14.913, 36.588, 3.835
14.386, 35.757, 3.745
14.088, 35.449, 3.711
16.336, 41.226, 4.289
14.161, 36.424, 3.803
14.156, 36.828, 3.837
13.919, 36.663, 3.817
13.794, 36.774, 3.825
13.718, 37.011, 3.846
13.566, 37.056, 3.847
13.077, 36.222, 3.761
12.917, 36.236, 3.760
13.525, 38.305, 3.959
13.266, 38.075, 3.933
13.075, 38.023, 3.925
12.910, 38.041, 3.924
11.683, 35.064, 3.625
11.511, 35.019, 3.618
11.338, 34.969, 3.614
11.164, 34.915, 3.606
12.496, 39.342, 4.041
11.470, 36.771, 3.784
11.530, 37.450, 3.848
10.879, 35.941, 3.696
11.052, 36.982, 3.796
11.597, 39.244, 4.020
11.442, 39.299, 4.022
11.292, 39.368, 4.026
10.098, 35.946, 3.686
2.095, 9.260, 1.060
2.060, 9.251, 1.059
14.886, 36.123, 4.013
14.875, 36.491, 4.049
14.488, 35.988, 3.988
14.164, 35.621, 3.946
13.958, 35.525, 3.932
13.757, 35.439, 3.919
13.943, 36.297, 4.004
13.990, 36.830, 4.058
13.799, 36.777, 4.049
13.329, 36.014, 3.964
13.521, 36.932, 4.058
13.380, 37.005, 4.063
12.907, 36.200, 3.974
12.912, 36.654, 4.019
12.377, 35.655, 3.906
17.651, 50.576, 5.480
11.668, 34.577, 3.786
11.611, 34.851, 3.812
11.540, 35.093, 3.838
11.247, 34.699, 3.793
11.576, 36.114, 3.939
12.369, 38.953, 4.235
10.791, 34.711, 3.785
10.613, 34.632, 3.774
10.375, 34.364, 3.743
10.138, 34.091, 3.711
10.083, 34.387, 3.743
11.207, 38.522, 4.173
10.396, 36.402, 3.948
10.266, 36.496, 3.954
2.096, 9.260, 1.105
2.061, 9.252, 1.104
15.138, 36.691, 4.299
14.994, 36.760, 4.303
14.864, 36.860, 4.311
14.122, 35.512, 4.150
14.047, 35.730, 4.171
13.944, 35.884, 4.185
13.607, 35.465, 4.134
13.787, 36.318, 4.224
12.834, 34.345, 3.997
12.664, 34.314, 3.990
12.570, 34.474, 4.005
12.512, 34.732, 4.030
12.533, 35.205, 4.080
12.731, 36.161, 4.184
12.588, 36.217, 4.187
12.146, 35.453, 4.097
12.054, 35.640, 4.115
11.555, 34.685, 4.004
11.693, 35.521, 4.095
11.405, 35.144, 4.049
11.287, 35.256, 4.058
11.150, 35.313, 4.061
10.763, 34.615, 3.980
10.497, 34.267, 3.938
10.319, 34.179, 3.925
10.144, 34.098, 3.916
10.241, 34.883, 4.000
9.864, 34.152, 3.915
9.695, 34.083, 3.904
9.616, 34.307, 3.929
2.097, 9.260, 1.150
2.061, 9.252, 1.148
15.388, 37.254, 4.596
15.334, 37.536, 4.622
15.231, 37.709, 4.639
14.713, 36.902, 4.537
16.331, 41.186, 5.043
14.242, 36.596, 4.489
14.295, 37.143, 4.550
13.739, 36.191, 4.432
12.874, 34.439, 4.216
12.559, 34.038, 4.164
12.341, 33.877, 4.141
12.212, 33.943, 4.145
12.064, 33.960, 4.144
11.925, 33.998, 4.144
11.728, 33.880, 4.127
11.563, 33.846, 4.119
11.451, 33.956, 4.129
11.314, 33.996, 4.130
11.321, 34.450, 4.180
11.236, 34.645, 4.199
11.093, 34.678, 4.199
10.934, 34.659, 4.193
10.773, 34.637, 4.187
10.647, 34.718, 4.193
10.308, 34.135, 4.124
10.176, 34.188, 4.127
10.048, 34.257, 4.131
9.854, 34.107, 4.110
9.755, 34.267, 4.129
9.989, 35.544, 4.275
2.097, 9.260, 1.195
2.062, 9.252, 1.194
15.085, 36.554, 4.736
14.956, 36.656, 4.744
14.813, 36.725, 4.745
14.444, 36.257, 4.681
14.231, 36.155, 4.664
14.017, 36.045, 4.642
13.779, 35.869, 4.616
13.694, 36.072, 4.637
13.609, 36.276, 4.658
12.564, 34.043, 4.373
12.611, 34.563, 4.431
12.525, 34.751, 4.450
12.059, 33.939, 4.345
11.826, 33.724, 4.314
11.652, 33.664, 4.302
11.607, 33.957, 4.335
11.475, 34.013, 4.338
11.320, 34.004, 4.333
11.335, 34.479, 4.388
11.213, 34.570, 4.395
11.051, 34.544, 4.388
10.877, 34.480, 4.376
10.770, 34.618, 4.393
10.834, 35.279, 4.471
10.426, 34.491, 4.369
10.244, 34.393, 4.353
10.066, 34.303, 4.338
10.275, 35.463, 4.481
9.665, 33.960, 4.292
9.618, 34.295, 4.329
2.098, 9.260, 1.240
2.063, 9.252, 1.238
15.056, 36.481, 4.954
14.929, 36.584, 4.959
14.767, 36.609, 4.958
14.599, 36.617, 4.950
14.298, 36.307, 4.904
14.370, 36.890, 4.977
14.219, 36.939, 4.979
13.952, 36.701, 4.939
12.652, 33.863, 4.559
12.562, 34.030, 4.576
12.621, 34.581, 4.645
12.183, 33.850, 4.544
12.508, 35.113, 4.706
11.871, 33.835, 4.533
11.745, 33.909, 4.539
11.638, 34.035, 4.548
11.536, 34.175, 4.562
11.361, 34.110, 4.552
11.175, 34.013, 4.536
11.315, 34.856, 4.642
11.044, 34.516, 4.593
11.153, 35.293, 4.690
10.873, 34.917, 4.637
10.610, 34.581, 4.589
10.381, 34.343, 4.553
10.750, 35.976, 4.765
10.402, 35.365, 4.681
9.913, 34.277, 4.536
9.840, 34.527, 4.564
9.657, 34.412, 4.548
9.496, 34.367, 4.538
9.341, 34.341, 4.534
16.447, 39.649, 5.622
16.338, 39.831, 5.642
15.522, 38.363, 5.427
14.546, 36.484, 5.159
15.444, 39.038, 5.510
15.031, 38.481, 5.423
14.748, 38.227, 5.382
14.510, 38.077, 5.356
13.358, 35.628, 5.011
12.536, 33.957, 4.774
14.039, 38.221, 5.357
12.163, 33.791, 4.739
12.235, 34.383, 4.816
11.885, 33.866, 4.740
11.772, 33.974, 4.750
11.652, 34.064, 4.758
11.594, 34.325, 4.789
11.468, 34.402, 4.795
11.436, 34.749, 4.839
11.167, 34.418, 4.789
11.412, 35.585, 4.944
10.869, 34.438, 4.782
10.970, 35.201, 4.885
10.752, 35.007, 4.854
10.911, 35.975, 4.982
11.661, 38.833, 5.367
10.626, 36.069, 4.985
10.460, 36.041, 4.980
10.221, 35.768, 4.938
9.983, 35.492, 4.896
9.895, 35.711, 4.924
10.787, 39.316, 5.409
10.655, 26.422, 3.928
15.830, 38.649, 5.714
15.509, 38.326, 5.660
15.298, 38.253, 5.644
15.107, 38.225, 5.630
14.445, 37.056, 5.454
14.286, 37.086, 5.453
13.497, 35.557, 5.225
13.315, 35.511, 5.210
13.041, 35.231, 5.164
13.408, 36.589, 5.355
12.730, 35.257, 5.157
12.591, 35.315, 5.160
11.902, 33.903, 4.951
11.782, 33.993, 4.959
11.778, 34.399, 5.013
11.630, 34.417, 5.011
11.527, 34.561, 5.027
11.576, 35.140, 5.105
11.412, 35.117, 5.096
11.006, 34.386, 4.987
10.855, 34.388, 4.982
10.816, 34.727, 5.026
10.833, 35.244, 5.095
10.703, 35.321, 5.104
15.101, 49.645, 7.144
10.372, 35.248, 5.084
14.378, 48.726, 6.999
10.689, 37.297, 5.369
10.014, 35.582, 5.120
10.706, 38.449, 5.522
10.300, 37.622, 5.403
10.197, 25.373, 3.928
10.099, 25.415, 3.928
9.986, 25.423, 3.926
16.010, 39.925, 6.137
15.960, 40.254, 6.177
14.900, 38.147, 5.850
14.835, 38.423, 5.886
13.699, 36.050, 5.515
13.402, 35.720, 5.460
13.082, 35.326, 5.394
12.886, 35.237, 5.375
12.749, 35.300, 5.379
12.612, 35.363, 5.380
12.170, 34.609, 5.261
12.268, 35.298, 5.359
12.514, 36.408, 5.521
11.595, 34.312, 5.200
11.629, 34.838, 5.274
11.576, 35.129, 5.312
11.307, 34.805, 5.258
11.252, 35.096, 5.300
11.056, 34.974, 5.277
10.949, 35.116, 5.292
12.302, 39.723, 5.975
11.297, 37.153, 5.586
11.269, 37.577, 5.647
11.090, 37.529, 5.634
10.949, 37.602, 5.639
10.680, 37.257, 5.586
11.643, 41.009, 6.138
10.965, 39.314, 5.881
10.586, 38.594, 5.772
9.778, 24.410, 3.928
9.683, 24.451, 3.928
9.583, 24.476, 3.928
9.488, 24.516, 3.928
9.361, 24.479, 3.918
13.720, 35.284, 5.631
13.607, 35.409, 5.642
14.527, 38.092, 6.061
13.383, 35.666, 5.670
13.717, 36.929, 5.864
12.893, 35.246, 5.592
13.076, 36.141, 5.724
12.803, 35.857, 5.673
12.585, 35.708, 5.644
12.924, 37.062, 5.851
12.291, 35.786, 5.645
12.199, 35.978, 5.669
11.861, 35.480, 5.585
11.674, 35.400, 5.567
11.528, 35.433, 5.566
11.431, 35.609, 5.588
11.116, 35.144, 5.513
10.924, 35.031, 5.490
11.463, 37.150, 5.815
14.928, 48.393, 7.557
11.175, 37.269, 5.821
10.965, 37.118, 5.795
10.927, 37.520, 5.852
10.676, 37.230, 5.801
10.774, 38.095, 5.933
10.430, 37.491, 5.833
10.276, 37.514, 5.835
9.391, 23.524, 3.928
9.301, 23.563, 3.928
9.204, 23.588, 3.928
9.108, 23.612, 3.928
9.017, 23.651, 3.928
8.921, 23.675, 3.928
8.805, 23.653, 3.918
13.972, 36.709, 6.068
13.389, 35.671, 5.891
13.281, 35.813, 5.908
13.503, 36.805, 6.064
13.826, 38.085, 6.264
13.114, 36.667, 6.025
12.634, 35.831, 5.882
12.479, 35.850, 5.879
12.335, 35.898, 5.881
12.372, 36.449, 5.964
12.520, 37.324, 6.101
12.672, 38.235, 6.243
12.082, 37.023, 6.039
12.334, 38.245, 6.231
12.541, 39.365, 6.410
11.571, 36.969, 6.015
11.463, 37.137, 6.036
12.200, 39.926, 6.481
11.363, 37.850, 6.139
11.233, 37.962, 6.154
10.929, 37.514, 6.076
10.675, 37.215, 6.025
10.821, 38.241, 6.184
10.366, 37.261, 6.020
10.231, 37.348, 6.031
9.035, 22.706, 3.928
8.942, 22.730, 3.928
8.855, 22.767, 3.928
8.762, 22.791, 3.928
8.675, 22.828, 3.928
8.582, 22.852, 3.928
8.490, 22.876, 3.928
8.415, 22.944, 3.934
14.259, 37.844, 6.482
13.316, 35.895, 6.141
13.216, 36.061, 6.163
13.135, 36.277, 6.190
13.021, 36.411, 6.206
13.593, 38.378, 6.534
14.155, 40.368, 6.865
13.210, 38.285, 6.504
12.270, 36.155, 6.136
13.412, 39.823, 6.751
13.114, 39.484, 6.686
12.057, 36.942, 6.250
11.967, 37.160, 6.280
11.790, 37.122, 6.270
11.997, 38.241, 6.452
11.471, 37.151, 6.262
11.373, 37.352, 6.289
11.248, 37.475, 6.307
11.069, 37.428, 6.292
10.798, 37.080, 6.228
10.664, 37.169, 6.240
10.595, 37.476, 6.285
10.362, 37.234, 6.241
10.205, 37.246, 6.237
0.761, 4.814, -0.201
0.749, 4.817, -0.201
0.738, 4.821, -0.201
0.726, 4.825, -0.201
0.715, 4.829, -0.201
0.703, 4.832, -0.201
0.692, 4.836, -0.201
0.680, 4.840, -0.201
0.668, 4.843, -0.201
0.657, 4.847, -0.200
0.645, 4.850, -0.200
0.633, 4.854, -0.200
0.622, 4.858, -0.200
0.610, 4.861, -0.200
0.598, 4.864, -0.200
0.586, 4.867, -0.200
0.574, 4.870, -0.200
0.563, 4.873, -0.200
0.551, 4.877, -0.200
0.539, 4.880, -0.200
0.527, 4.883, -0.199
0.515, 4.885, -0.199
0.503, 4.888, -0.199
0.491, 4.891, -0.199
0.480, 4.894, -0.199
0.467, 4.896, -0.199
0.456, 4.899, -0.199
0.444, 4.902, -0.199
0.432, 4.904, -0.199
0.420, 4.907, -0.199
0.408, 4.909, -0.199
0.396, 4.912, -0.198
0.788, 4.905, -0.201
0.776, 4.910, -0.201
0.764, 4.913, -0.201
0.752, 4.917, -0.201
0.740, 4.922, -0.201
0.728, 4.925, -0.201
0.716, 4.930, -0.201
0.704, 4.933, -0.201
0.692, 4.936, -0.201
0.680, 4.940, -0.201
0.668, 4.943, -0.201
0.656, 4.948, -0.200
0.644, 4.951, -0.200
0.631, 4.954, -0.200
0.619, 4.958, -0.200
0.607, 4.961, -0.200
0.595, 4.964, -0.200
0.583, 4.968, -0.200
0.570, 4.971, -0.200
0.558, 4.974, -0.200
0.546, 4.978, -0.200
0.533, 4.979, -0.199
0.521, 4.983, -0.199
0.509, 4.986, -0.199
0.497, 4.989, -0.199
0.485, 4.993, -0.199
0.472, 4.994, -0.199
0.460, 4.998, -0.199
0.447, 4.999, -0.199
0.435, 5.003, -0.199
0.423, 5.006, -0.199
0.410, 5.008, -0.199
0.816, 5.003, -0.202
0.804, 5.008, -0.202
0.791, 5.012, -0.201
0.779, 5.017, -0.201
0.767, 5.020, -0.201
0.754, 5.024, -0.201
0.742, 5.029, -0.201
0.729, 5.032, -0.201
0.717, 5.036, -0.201
0.704, 5.039, -0.201
0.692, 5.043, -0.201
0.679, 5.048, -0.201
0.667, 5.051, -0.200
0.654, 5.055, -0.200
0.642, 5.058, -0.200
0.629, 5.061, -0.200
0.616, 5.065, -0.200
